id,date,content,topic,sentiment
1.47E+18,2021-12-01 23:13:29+00:00,"@jespersny @SeewehM @medium_mo @LibumbeL @CarmenLeisher @Carib_Titan @loafingcactus @CBSNews @mashiane05 Nobody is talking about racism, u said we started the Omicron, we have more cases of the Omicron because we can't afford vaccines and majority of our population cannot afford free vaccines and due to our location we don't have any infrastructure obviously in comparison to Europe",PO,negative
1.47E+18,2021-12-01 23:13:29+00:00,My covid is still very bad but I think I’m getting a bit better ^^,SV,positive
1.47E+18,2021-12-01 23:13:29+00:00,"Biden is typhoid Mary , with his open Border Policy,. Trump closed our borders and gave us 3 vaccines. https://t.co/nTGKzsQB6d",PO,negative
1.47E+18,2021-12-01 22:29:26+00:00,@Jim_Stewart61 @GovRonDeSantis I'm confused if you are vaccinated then why are you concerned about herd immunity or the unvaccinated?,PO,negative
1.47E+18,2021-12-01 22:29:26+00:00,"With Republicans trying to negotiate for more NDAA amendments, and threatening to dig in their heels on government funding over vaccine mandates, Senators now haven't cast a single roll call vote in two days. Government shuts down Friday.",RE,neutral
1.47E+18,2021-12-01 22:29:26+00:00,"Apparently I’ve been in close contact with someone who has covid in my school
My hypochondria is going fucking nuts mmmm /neg",CU,negative
1.47E+18,2021-12-01 22:29:26+00:00,"3 Reasons why you need to upgrade your face mask right now   https://t.co/CHIeGCeoxf — via @healthing_ca

#COVDI19",RE,neutral
1.47E+18,2021-12-01 22:29:25+00:00,"Take the vaccine or don't. Wear a mask or don't. Stay home or don't. I DON'T CARE WHAT YOU DO. Your life is yours and, above all, I want you to live it as you see fit.",RE,negative
1.47E+18,2021-12-01 22:29:25+00:00,"@JacksonHonorato @CNN Vaccines cause variants, read please",VA,negative
1.47E+18,2021-12-01 22:29:25+00:00,@NickFerrariLBC You fatties cost the NHS billions every year because of your inability to be healthy and exercise. Obesity and unhealthy eating kills billions more people than covid ever will. Maybe we should fine you for every calorie you overeat? Ever thought of that?,SV,negative
1.47E+18,2021-12-01 22:29:25+00:00,"“American mask makers wouldn’t need to be propped up by the government if we just did better vetting of Chinese KN95s, and it doesn’t seem unreasonable for the F.D.A. to say that if you failed testing, you can’t sell your masks in this market.” https://t.co/oXKCy8rXVV",PO,negative
1.47E+18,2021-12-01 22:29:25+00:00,"Single day totals fluctuate, but the @TNDeptofHealth just reported 152 new COVID-19 deaths statewide today. Highest 1-day total since Feb. 5. 8 of those in NE Tennessee, 4 in Washington County. @WJHL11",SV,neutral
1.47E+18,2021-12-01 22:29:25+00:00,@WillHoward41189 @MileHighMagic30 @NickAdamsinUSA Every vaccine is a mitigator...and they always have been.,VA,positive
1.47E+18,2021-11-30 09:02:09+00:00,@LeaNormandy a vaccine.. for not being flustered?!,CU,negative
1.47E+18,2021-11-30 09:02:09+00:00,"Covid: Why we shouldn't write off Omicron cases as ‘mild’

https://t.co/F6tRnhPuE8 https://t.co/fGAohnMka0",SV,neutral
1.47E+18,2021-11-30 09:02:09+00:00,"@MightiJamie At this point i support any group or political party wich says no to mandatory vaccination and taking actions on it, Weder the group is racist or not. We will deal with other issues later. For now we hv an issue on hand wich is affecting all of us. Red, black, pink or yellow.",RE,neutral
1.47E+18,2021-11-30 09:02:08+00:00,"We are officially underway and we’re extremely excited to welcome Professor Chris Whitty to the UK Stroke Forum. The @CMO_England will talk about The impact of COVID-19 on the NHS: implications for stroke and cardiovascular disease. 

Join in the debate #UKSF21",SV,neutral
1.47E+18,2021-11-30 09:02:08+00:00,@PlouffeAdam @Dr_Ellie Not sure I can be bothered to argue but do you really think it’s a coincidence this variant came from a very low vax’d population (South Africa)?,VA,positive
1.47E+18,2021-11-30 09:02:08+00:00,"@ACSfessions Not da end of the world. COVID-19 disrupted things. Get proactive for refreshers innit. Join some societies, get more friendly with the ppl on ur course or housemates etc. Never too late to make friends.",CU,negative
1.47E+18,2021-11-30 09:02:08+00:00,"@crypto_emperors @cryptorantx I noticed in your roadmap that your project started wayback in 2017,but resume back on 2021.What went wrong through out those 4 years adding to COVID-19 pandemic that slowed things down? Can you share your experience with us ?@Shekhfo50636344 
@Forid27991921 
@aa",CU,negative
1.47E+18,2021-11-30 09:02:08+00:00,"Do you think you’re experiencing long-haul covid symptoms? Help The Post understand what it’s like to experience long-haul covid symptoms and how they affect your everyday life. 
https://t.co/Wz22frOLWu",SV,neutral
1.47E+18,2021-11-30 09:02:08+00:00,"The recently released GDP data indicates that the Kenyan economy rebounded strongly in the first half of 2021, mainly reflecting the recovery in economic activity following the easing of COVID-19 restrictions.

https://t.co/zRW2JcrxJS… 
#SokoNews",RE,positive
1.47E+18,2021-11-30 09:02:08+00:00,"@BloombergTV So a vaccine company $MRNA suggested the need for a vaccine to combat, and I quote ""mild symptoms"" and the market drops over 1% worldwide on average, after @POTUS says ""Concern, not panic""...",CU,negative
1.47E+18,2021-11-30 13:09:14+00:00,"@CNN .@CNN's Dr. Gupta on the Omicron variant: We are seeing the scientific process unfold real time. Within areas of South Africa, this has become the dominant strain… What is not clear is does it make people more sick, how well do vaccines hold up. 

https://t.co/dlnzwh0A6f",SV,neutral
1.47E+18,2021-11-30 13:09:14+00:00,"""The chief executive of Moderna has predicted that existing vaccines will be much less effective at tackling Omicron than earlier strains of coronavirus and warned it would take months before pharmaceutical companies could manufacture new variant-specific jabs at scale."" https://t.co/fmVVQyL5IH",SV,neutral
1.47E+18,2021-11-30 13:09:13+00:00,@susie_mccabe @Daily_Record Nah. I'm fed up the scare tactics. There's no evidence yet that it's more dangerous or evades current vaccines but if you listen to the MSM you'd think it was ebola.,SV,negative
1.47E+18,2021-11-30 13:09:13+00:00,Booster done! Hurray! #getyourbooster #Booster #nhs #covid #Omicron,VA,positive
1.47E+18,2021-11-30 13:09:13+00:00,"@MollyJongFast He’s an idiot, but there are 2different supply chain problems. covid onset-dramatic increase in demand. If demand for cleansers increase 10fold, manufacturers can’t flip a switch to increase production 10 fold/",CU,negative
1.47E+18,2021-11-30 13:09:13+00:00,Stay safe♥️ #furryflinn #covid #coronavirus #corona #love #stayhome #quarantine #instagood #lockdown #staysafe #health #pandemic #socialdistancing #virus #stayathome #memes #bhfyp #grinch #christmas #thegrinch #grinchmas #drseuss #art #xmas #howthegrinchstolechristmas #seuss https://t.co/9M2CTldl2U,CU,positive
1.47E+18,2021-11-30 13:09:13+00:00,"@KatieFromTexas JUST ANNOUNCED THIS MORNING THAT THE LATEST COVID OMICRON IS MILD. PEOPLE GO OUT, SHOP, HELP SMALL BUSINESSES, GO OUT FOR LUNCH, ENJOY YOUR DAY, SSY NO TO MANDATES. 😍",SV,negative
1.47E+18,2021-11-30 13:09:12+00:00,"Returns 95 million for testing children, improperly uses two chunks of COVID funding for staff salaries and a long-planned IT upgrade. https://t.co/rfg6RJoOXq",PO,negative
1.47E+18,2021-11-30 13:09:12+00:00,"This supposed health reporter on @bbcnews doesn’t know what she is talking about
Apparently GPs have stopped vaccinating and gone back to their day jobs!! Try telling that to our local GPs who are running 2 full day vaccination clinics a week. 
#COVID19 
#COVIDisAirborne",RE,positive
1.47E+18,2021-11-30 00:24:38+00:00,"Biden calls Omicron COVID-19 variant cause for concern, not panic https://t.co/CtG7Au6nv1",SV,neutral
1.47E+18,2021-11-30 00:24:38+00:00,I will have my vax so pls buzz my notifs up if enha goes live later or if members came home😭😭,VA,positive
1.47E+18,2021-11-30 00:24:38+00:00,"@libsoftiktok I sometimes sit back and ponder how great America would actually be if a new COVID variant wiped out every Uber liberal sensitive twat that feels the need to identify their fucking pronouns in their bio, leaving the life educated people with REAL common sense.",PO,negative
1.47E+18,2021-11-30 00:24:38+00:00,"@sabrnachristine Well that’s actually kinda reassuring since Covid tends to be a dry, hacky cough",CU,neutral
1.47E+18,2021-11-30 00:24:38+00:00,"@HiddenPinky @ronyan1 @badvaers Thalidomide was on the market for four years before they figured out it was causing all the miscarriages and birth defects.

Long term testing is important. Vaccines are normally trialed for 10-15 years before rollout, due to the strong potential for delayed long term effects. https://t.co/4rkRwh5JPx",VA,negative
1.47E+18,2021-11-30 00:24:38+00:00,@PaulDesmoParker @ogilville1 @satekor @catvaxlax @kevinault @sailor_man_dan @immunotoxPhD @swedishchf @Sara4843 @tenebra99 @deralteGaukler @janem1276 @doom37455413 @raouldukeerik @AndrewLazarus4 @zeetubes @handmadekathy @namagoy @sammy44231 @Tony__Heller @mcfunny @provaxtexan @Monstercoyliar @andylumm @richykirsh @_mamadeb @JimeeLiberty @rpagano697 @kath2cats @Kathmarval @Fannyi5 @TechARP @SkepticalMutant @runhack @CarvilleDean @ConsequentialBr @MichaelBuerger8 @WendyOrent @MsTrixter @DevoDalek @FactPhily @JamesLynchGTC @quintic @SoupTomatoSoup @WorldFullofJunk @andnowsheisnot @TyotoRiffle @pandemichoax21 @sasha13043803 @AriellaBrown That’s untrue. I’m sorry you don’t like it but the unvaccinated are getting Covid and dying at much higher rates compared to the vaccinated. The PCR tests are accurate and tell you if you have been infected or are infected with SARS-CoV-2.,VA,positive
1.47E+18,2021-11-30 00:24:38+00:00,I've socially been cut out of so many friends lives it actually really hurts. It makes me miss the times during covid where we would talk everyday now they are in there priv vc or separate servers. I really do miss them,CU,negative
1.47E+18,2021-11-30 00:24:37+00:00,@disclosetv What does this remind me of scientists in 2016 bragging about gain of function on spike proteins related to coronavirus?,CU,negative
1.47E+18,2021-12-01 19:53:29+00:00,@nomifooty @BrianGDK_ @siphillipssport Which vaccine did u take ?,VA,neutral
1.47E+18,2021-12-01 19:53:29+00:00,SF Public health says the infected person has received full Moderna vaccine. They are recovering with mild symptoms.,SV,neutral
1.47E+18,2021-12-01 19:53:29+00:00,@FrankieBall_v2 @CFC_AGGE @GegenpressEra Data and stats shows the likelihood of this is one in a million. The likelihood of dying after getting covid unvaxxed is 1/100. I feel sorry that you don’t understand to analyse simple datas,VA,positive
1.47E+18,2021-12-01 19:53:29+00:00,"@AndrewYang @HeatherEHeying @BretWeinstein Here's Bret ""evolving his thinking"" into tweeting YET MORE conspiracy theories about COVID-19.
https://t.co/JPEqqWPcGh",PO,negative
1.47E+18,2021-12-01 19:53:29+00:00,"@kaitlancollins Really hoping your industry doesn’t irresponsibly hype that this person was fully-vaxxed.  Really hoping that this information comes with diligently emphasizing how this in no way undermines vaccine effectiveness, that vaccines will prevent the spread and severity of variant.",VA,positive
1.47E+18,2021-12-01 19:53:29+00:00,"@TayTayBonz @JackPosobiec Same can be said about assholes like you, when women wanting to get abortions scream my body my choice, but yet demand people be forced to get vaccinated. Typical liberal hypocrite.",RE,negative
1.47E+18,2021-12-01 19:53:29+00:00,Another variant of covid bro just when we thought everything was getting better,SV,positive
1.47E+18,2021-12-01 19:53:29+00:00,@DeItaone $mrna really seem to be hoping that the current vaccines are ineffective. Anything for a boost in the stock price while they dump more shares.,CU,negative
1.47E+18,2021-12-01 19:53:29+00:00,Colfax says San Francisco is well positioned to handle the variants. https://t.co/uvxbbIpNfB https://t.co/zARMXybFIO,RE,positive
1.47E+18,2021-12-01 19:53:29+00:00,"@AmericanDHer @JoannRomine12 @Real_iTamara LOL, Of course it evades natural immunity but the Vaccine squashes it. 

These people think we are stupid.",VA,negative
1.47E+18,2021-12-01 04:48:01+00:00,ALERT: Fox's Peter Doocy says on Thursday the White House plans to announce some of the strictest Covid restrictions on Americans yet.,RE,neutral
1.47E+18,2021-12-01 04:48:01+00:00,"📅 December 3 at ⏰ 7:30PM IST, @WorldBank will mark #IDPD to honor persons with disabilities and promote their leadership and participation in a post COVID-19 world. Join us on @WorldBankLive! https://t.co/NT3jM9y4Wd #Road2Inclusion https://t.co/aQGILWfY6B",CU,neutral
1.47E+18,2021-12-01 04:48:01+00:00,"@greta61995648 @Christi77079326 @DaniiiiV I'm not really for the government mandating vaccines, but I am totally for businesses doing it. They need to what's best for them.",RE,positive
1.47E+18,2021-12-01 04:48:01+00:00,"Folks gotta chill with these ""LeCovid"" jokes, ain’t nothing funny about having covid.",CU,negative
1.47E+18,2021-12-01 04:48:00+00:00,In 1917 Rudolf Steiner Foresaw a Vaccine that Would ‘Drive All Inclination Toward Spirituality Out of People’s Souls’ https://t.co/4Qi8EBhsSi,VA,negative
1.47E+18,2021-12-01 04:48:00+00:00,"@AM800News Judge Blocks Biden’s COVID-19 Vaccine Mandate For Federal Contractors | ZeroHedge

https://t.co/js5vVogvaH",RE,neutral
1.47E+18,2021-12-01 04:48:00+00:00,@joegotjpegs I believe I heard on the news that the omicron was 1st found in vaccinated patients,VA,negative
1.47E+18,2021-12-01 04:48:00+00:00,"‘This is not going to be good’ — Moderna CEO on what scientists are telling him 
#GotCovid...? #F***
Where Were You When...?
#wwywgear #wwywapparel https://t.co/IOQWupsM30",SV,positive
1.47E+18,2021-12-01 04:48:00+00:00,"A federal judge on Tuesday blocked the Biden administration’s COVID-19 vaccination mandate for health care workers from going into effect nationwide next week after Texas and other states challenged the order
https://t.co/KWET5rAiT1",RE,neutral
1.47E+18,2021-12-01 04:48:00+00:00,"Shining Tomatoes –  in my “Vaccination Days” collection – available at https://t.co/WLV11TJ2cP 

#digitalphotoart  #placemats #tablemats https://t.co/mKvrxC1980",CU,positive
1.47E+18,2021-11-30 10:44:52+00:00,"@Maveric55602697 @JagerLizard @gone_fission_ @NZStuff In my province over 80% of the people in hospital with Covid are unvaccinated, and 96% of the deaths are unvaccinated.
As a whole, we are at 81.2 % fully vaccinated.
Population 5.1 million, averaging about 350 new cases per day, 3 deaths per day.
Currently 303 in hospital.",VA,positive
1.47E+18,2021-11-30 10:44:52+00:00,"@UnknownEnby @CritFacts @DiscordianKitty @MsCCollins1 @RichardDawkins As for the spreading of Omicron, the first 4 cases in South Africa were found in vaccinated people as per the official document below. The cases in Australia were also in vaccinated people; you can not even enter that country without a vaccine! https://t.co/tiG4BDbbBk",VA,negative
1.47E+18,2021-11-30 10:44:52+00:00,"Speaking further on the Government’s proactive steps in mitigating the socioeconomic impact of COVID-19,",RE,neutral
1.47E+18,2021-11-30 10:44:52+00:00,If it's not Endometriosis and it's collapsed ovaries it's Covid..nna ka tlholwa stru 🤞🏽,SV,neutral
1.47E+18,2021-11-30 10:44:51+00:00,"People don't understand that Lewandowski deserved it but the award was Covid cancelled last year. Messi thoroughly deserved it this year and people act as if these achievements didn't.

Cry more. https://t.co/OsRFMYdhBj",CU,neutral
1.47E+18,2021-11-30 10:44:51+00:00,@BorisJohnson I won’t be having another vaccine. Not after this,VA,negative
1.47E+18,2021-11-30 10:44:51+00:00,"Business News Business Article Business Journal Hong Kong’s zero-COVID protection retains movers busy, offers recruiters complications https://t.co/p9c0kfVprT",RE,neutral
1.47E+18,2021-11-30 10:44:51+00:00,@WuyiYuyu @baoshaoliulian @iingwen This was the reason of Covid-19 other name is Chinese virus 😂😂 https://t.co/2kGB3I34JG,PO,negative
1.47E+18,2021-11-30 10:44:51+00:00,"@MzwaneleManyi Here is a consultant cardiologist talking about the increase in heart attacks and strokes and research linking this to the vaccines which won't be published as the researchers would lose their funding from big pharma.

What a sick world this is? 

https://t.co/shfwDNVf5Z",VA,negative
1.47E+18,2021-11-30 10:44:50+00:00,"@UNDPGeneva @GlobalFund @PeterASands @UNDP @WHO @UNAIDS Junta willfully lead to superspreader country of #COVID19 mutants

Abduct medics while giving treatment

Enact orders not to wear masks for their security

Defy equitable access to vaccine

FREEDOM FROM FEAR

#Nov30Coup
#WhatsHappeningInMyanmar https://t.co/GQkgdmtOGH",RE,negative
1.47E+18,2021-12-02 08:19:27+00:00,"An antivaxxer placed on a COVID19 protocol?

WHO WOULD HAVE SEEN THAT COMING?

Surely this must be annoying other red wing players....
https://t.co/OituJTBqG1",PO,negative
1.47E+18,2021-12-02 08:19:27+00:00,The Nazi's love their Internment Camps. Aussie Police Arrest Teen 'Fugitives' Who Escaped From COVID Internment Camp https://t.co/zo2helggwb,RE,negative
1.47E+18,2021-12-02 08:19:27+00:00,Every tweet I’ve seen denouncing the virus is then followed by a “I’m fighting for my life.” Covid is hearing y’all and taking it personally.,SV,positive
1.47E+18,2021-12-02 08:19:27+00:00,"Marcus Lamb, founder of Daystar Television Network, dies after receiving COVID-19: NPR https://t.co/KBYNLZXt98",SV,neutral
1.47E+18,2021-12-02 08:19:27+00:00,"@bpmotivate @BorisJohnson Same position as you Ant.
Had covid, had two jabs and I'm done now...no more.",VA,negative
1.47E+18,2021-12-02 08:19:26+00:00,Whoever’s funding them needs to be tested for COVID-19 kasi no taste at all https://t.co/zThO6xJ6Gt,RE,negative
1.47E+18,2021-12-02 08:19:26+00:00,"Great opportunity to ask #LCKchampiion @SGriffin_Lab 
anything about the #Covid #omicron variant which has arrived in the UK.
Thank you 🧡
#LongCovidKids https://t.co/KQfK3PTQbZ",CU,neutral
1.47E+18,2021-12-02 08:19:26+00:00,Prince Harry compares Covid vaccine inequity to HIV struggle https://t.co/SkyVxAdGy6 &lt; I liked Harry &amp; Meghan until they started saying exaggerated dumb shit and preaching to the world.,PO,negative
1.47E+18,2021-12-02 08:19:26+00:00,"People should receive COVID-19 booster shots to increase
immunity: Health Expert   https://t.co/z1JWFO7rTE    #Pakistan #Blog",VA,positive
1.47E+18,2021-12-02 14:00:14+00:00,"▓▓▓▓▓▓▓▓▓▓▓▓░░░░░░░░░░ 54.61%
4.300.911.920 vaccinated people

▓▓▓▓▓▓▓▓▓░░░░░░░░░░░░░ 43.76%
3.446.257.947 fully vaccinated people",VA,neutral
1.47E+18,2021-12-02 14:00:14+00:00,"Flu and COVID-19 can both be life-threatening, and spread more easily in winter. If you suffer with a long term health condition you are more at risk and will need a Flu and COVID-19 booster vaccines. https://t.co/iYcKJiuVxW",VA,positive
1.47E+18,2021-12-02 14:00:14+00:00,"@EuropaAdAstra @Timcast Yeah but the vaccinated people tend to be less risk adverse so they probably wash their hands more often, likely still wear a mask and avoid crowded spaces.  I wonder how that skews the numbers.",VA,negative
1.47E+18,2021-12-02 14:00:14+00:00,"@yay_its_james Since the vaccine does very little to impede transmission and gives a minute absolute risk reduction to the average person - vaccinating the whole of society makes no logical sense for pure public health reasons 

It is the thin end of an extremely thick wedge",VA,negative
1.47E+18,2021-12-02 14:00:14+00:00,"Take a look at some resources covering the impact of Covid-19 on mental health and wellbeing that will help you navigate this time of change and uncertainty.

👉 Read our spotlight on mental health and emotional wellbeing: https://t.co/CzkMx4vBlx

#FErecovery #ETFSupportsFE https://t.co/AZEa1YBi1T",CU,neutral
1.47E+18,2021-12-02 14:00:14+00:00,@Kyle_MBrock @jimcramer That is NOT true. Not all vaccines are perfect vaccines. We have other imperfect vaccines but no one's had a problem with them until now. The flu vaccine is one example.,VA,positive
1.47E+18,2021-12-02 14:00:14+00:00,The demonization of Dr. Fauci is just one sign of this insanity #SmartNews  https://t.co/xDvfpHNkjA,PO,negative
1.47E+18,2021-12-02 14:00:14+00:00,"Don't forget the incubation process puts water into the blood system until the patient dies, then added to Covid death propaganda statistics. Just, don't go to hospital unless you have armed guards to protect yourself. https://t.co/bdDLhsUd2Z",RE,negative
1.47E+18,2021-12-02 14:00:14+00:00,@Ottojizzmark @UkSophism From Pfizer with love,VA,neutral
1.47E+18,2021-12-01 17:13:33+00:00,@annaberu What happened with the celebrity black market covid pass scandal you said she was going on about mate? 🤣,CU,negative
1.47E+18,2021-12-01 17:13:33+00:00,"Trump tested positive for COVID-19 the day before an event with Gold Star families who he later blamed for infecting him

https://t.co/SKJXvXHZfT",PO,negative
1.47E+18,2021-12-01 17:13:33+00:00,@blusquad812 Yes! And you should get the vaccine if you haven't!,VA,positive
1.47E+18,2021-12-01 17:13:33+00:00,@PoliticsForAlI What about the majority of vaccinated in ICUs? https://t.co/hJ5e7TleNH,VA,negative
1.47E+18,2021-12-01 17:13:33+00:00,"Tories guilty of 'misconduct' over thousands of Covid deaths, major report finds https://t.co/NgI0aCzstQ",PO,negative
1.47E+18,2021-12-01 17:13:33+00:00,"Death is the great equalizer.

https://t.co/qTHi06WAXC",SV,positive
1.47E+18,2021-12-01 17:13:33+00:00,"I'm losing track of where we're up to re Covid regs. I have New York @JetBlueAirlines flight to use (plan was before Xmas) to celebrate its new Gatwick- NY route, so tempted! And Jamaica flights with @VirginAtlantic in Jan🤞will be ok. Are you flying pre-Xmas? #covidvariant",RE,neutral
1.47E+18,2021-12-01 17:13:33+00:00,"So if you believe that ivermectin is an effective treatment for COVID, it’s certainly not working as an inhibitor of SARS-CoV-2 main protease and the mechanism of action (if there is one) cannot be the same as Paxlovid. TL;DR - YouTube guy didn’t do the math. 9/9",PO,negative
1.47E+18,2021-12-01 17:13:33+00:00,"The discovery of the omicron variant of covid-19 in southern Africa shows how sequencing the genes of a virus can give an early alert to dangerous-looking changes in its genome. Omicron has more than 30 mutations, some of which have previously been seen in https://t.co/6Bu8FDwdS1",SV,neutral
1.47E+18,2021-11-30 11:50:07+00:00,@itsBoss_Way @Orvieto2016 @mtgreenee It took 3 years to develop therapeutics because he dumped all our taxes into a vaccine for AIDS too. He’s a fucking moron.,PO,negative
1.47E+18,2021-11-30 11:50:07+00:00,"Keira Knightly has announced that she and her family have all contracted COVID-19 and are quarantining.

Her husband musician James Righton is asymptomatic.

Their two daughters Edie, six, and Delilah, two, are both “recovering quicker” than Keira is. https://t.co/JR7VmYDePA",CU,neutral
1.47E+18,2021-11-30 11:50:07+00:00,@JamesMartinSJ You have tried and are still trying to break the church's teaching on morality given by the supreme boss (Jesus) and propagated all through the years by other popes. Hypocrisy? Forced vaccines are not an act of love.,CU,negative
1.47E+18,2021-11-30 11:50:07+00:00,"@EssexPR @NatstarCandy ""offer as many jabs as you like"" - subject to them being safe and first vigorously, successfully tested on animals as per the Nuremburg code. There are very real risks associated with these vaccines....",VA,negative
1.47E+18,2021-11-30 11:50:06+00:00,"@CFosBelenenses Tell club president Rui Petro gore kere marete a gage,, SA is not a source of Covid 19 and he muat leave our SA players alone",CU,negative
1.47E+18,2021-11-30 11:50:06+00:00,@MSNBC The current 💉 DO NOT PREVENT infection or transmission. @Vaxart has a #COVID19 💊 vaccine &amp; booster that is room temperature stable with mucosal immunity that could stop infection and transmission! No 💉. Why hasn’t the 🌍 invested in this scalable solution to end this pandemic?,VA,negative
1.47E+18,2021-11-30 11:50:06+00:00,@ShikuhNjuguna Not forgetting the current ongoing vaccination programme that is going on across the country #SONA https://t.co/M40wd75zcK,RE,positive
1.47E+18,2021-11-30 11:50:06+00:00,WHO leader responds to Omicron https://t.co/VIt4OZsnrr https://t.co/D4NbLmt2a2,RE,neutral
1.47E+18,2021-11-30 11:50:06+00:00,India on high alert of COVID-19’s Omicron variant https://t.co/rvdhdnv9lv,SV,neutral
1.47E+18,2021-11-30 14:01:38+00:00,@MoLulkowski @RepSwalwell The China Wuhan Gain of Function Fauci virus shot is not a VAX if it were people with vaxes wouldn't be getting it and spreading it! https://t.co/KORqMtxKmR,VA,negative
1.47E+18,2021-11-30 14:01:38+00:00,"When you look at the breakdown of the North - we now have the highest cases - more than Sudbury, with half the population. 

https://t.co/dUlJBr3d68 via @SooToday",SV,positive
1.47E+18,2021-11-30 14:01:38+00:00,"@ProfessorAMuse @unusual_whales Im a Respiratory Therapist! Just got a new patient last night in Respiratory Failure after second day post Vaccine!
You wont here that on the news!",VA,negative
1.47E+18,2021-11-30 14:01:38+00:00,"@garetheve Some context (for a virus that has a 99.95% survival rate)

Vaccinated at most deaths, total VAERS injuries from jabs, and a little reminder from history: https://t.co/d169vUHFR0",VA,negative
1.47E+18,2021-11-30 14:01:38+00:00,"The pandemic effected many, especially the education system 🏫

In the recent Channel Chat podcast, Mark Reddy wanted to get insight from @NickMadhavji CEO of @JoskosSolutions on how the education sector was effected during COVID 🦠 https://t.co/XpoD8ftg3f",CU,negative
1.47E+18,2021-11-30 14:01:38+00:00,"@BorisJohnson I thought you and your experts said the vaccines don’t work effectively, what changed? Did you visit PeppaPig world and speak to papa pig for the new information? 🤣🤣🤣",PO,negative
1.47E+18,2021-11-30 14:01:38+00:00,"@DavidPNoble63 Can you also explain how reprogramming and/or genetically modifying experimental mRNA  vaccines based upon very dangerous/highly risky military grade bioweaponary/gene therapy technology has the potential to go very badly wrong for a great many people?
If so then I'm interested.",VA,negative
1.47E+18,2021-11-30 14:01:38+00:00,"“I decided to get my two children vaccinated,” said Carlson. “The kids had a great time and enjoyed interacting with the physicians and staff. In addition to wearing masks, the vaccine will give my children and family an extra layer of protection.”

https://t.co/zkK8j0KjOw",VA,positive
1.47E+18,2021-11-30 14:01:38+00:00,"Good morning Patriots! Why do we allow the media and libs to continually divide us. Between Skin color, religion, vaccine status, income and gender? Time to tell them to go have sex with themselves and join together! 
🖕🏻Biden/Harris",PO,positive
1.47E+18,2021-11-30 14:01:38+00:00,@smartertrader Not if the other vaccines are effective for it.,VA,negative
1.47E+18,2021-11-30 12:09:40+00:00,"Region’s COVID metrics worse than state’s, nation’s as Omicron uncertainties loom | WJHL | Tri-Cities News &amp; Weather https://t.co/ERQfLdaBn3",SV,neutral
1.47E+18,2021-11-30 12:09:40+00:00,@mrgryff @RichardBurgon No testing for Covid ?,CU,neutral
1.47E+18,2021-11-30 12:09:40+00:00,@JohnRus98748888 @jasimanski Jesus. When you are calling to transfer a pt hospital to hospital they tell you whether there are beds for your patient.  I assume he needed icu maybe? The icu's where this pt needed to go were full of covid patterns.  All along its been unvaccinated who get sickest.,RE,positive
1.47E+18,2021-11-30 12:09:40+00:00,"😷I'm keeping our live blog up to date with all the latest GM and national Covid news - on the day that mask rules return in England

Downing Street press conference expected at 4pm👇

@MENnewsdesk 
  https://t.co/c8PSkGTt8V",RE,neutral
1.47E+18,2021-11-30 12:09:40+00:00,"@AtomsksSanakan @HansNiesund @GBNEWS I said it was lower. It is. 
As I have said correlation is not causation. 
If the vaccines have been successful and the PHE figure is correct why do restrictions continue?
Again what is your pre-vaccination figure for covid risk that justifies restrictions?",RE,negative
1.47E+18,2021-11-30 12:09:40+00:00,"Does Fauci find it ""troublesome"" that covid deaths under Biden now are greater than under Trump, even though Biden has pushed the vaccine? #facts @POTUS @CBSMornings @CNN https://t.co/GSjLZd8xZ6",PO,negative
1.47E+18,2021-11-30 12:09:40+00:00,"My covid/corona don't want none unless ya got puns, hun. https://t.co/quqfEPpn0C",CU,neutral
1.47E+18,2021-11-30 12:09:40+00:00,"GOOD NEWS -
JUDGE BLOCKS BIDEN'S ‘COVID' FAKE VACCINE Mandate for Health Care Workers
https://t.co/5zBGD3tz5r",RE,positive
1.47E+18,2021-11-30 12:09:40+00:00,@KAKEnews @EliTheTVGuy Your survey of facilities didn’t ask the number of unvaxed staff who had previously had Covid-19. Those ppl have antibodies that have the same effectiveness as a vaccine.,RE,negative
1.47E+18,2021-12-02 13:15:07+00:00,"@Alec_Zeck I don't know anyone who thinks that. Children are still given the vaccine, which is why you probably never net anyone who had to deal with the disease. Vaccines aren't given for diseases that have been eradicated, such as smallpox.",VA,positive
1.47E+18,2021-12-02 13:15:07+00:00,Covid will never go away. It'll turn into a seasonal flu like all flu related pandemics. Omicron just proves we are 1 step closer to it. Pharma companies and politicians want your money though. The media wants your mind. So they'll drag out the nonsense...,SV,negative
1.47E+18,2021-12-02 13:15:07+00:00,@jimcramer The miscreants want to know why Pfizer is hiding their mRNA vaccine documents for 55 years.  I imagine they're not just hiding the office number.  #NVAX #AmericaFirst,VA,negative
1.47E+18,2021-12-02 13:15:07+00:00,"DONALD TRUMP COULD HAVE VERY EASILY AND KNOWINGLY KILLED JOE BIDEN BY GIVING HIM COVID AND IT’S NOT EVEN REALLY A STORY
https://t.co/fGQdhxHdak",PO,negative
1.47E+18,2021-12-02 13:15:07+00:00,"I was very excited for Happy Home Paradise, then I got COVID, so I was too sick to play.

Then SMTV released, but I went into the hospital.

When I got out, BDSP released, but I was pseudo-blind for a week.

I want to get back to HHP, but the hype phase got demolished.",CU,negative
